股票代號,個股名稱,投資比例(%),持有股數,Price
LITE,Lumentum(LITE.US),7.21,"70,985",
2308,台達電(2308.TW),4.72,"628,000",2075.00
SNDK,Sandisk(SNDK.US),4.48,"40,093",
MU,Micron(MU.US),3.58,"62,071",
2330,台積電(2330.TW),3.42,"433,000",2185.00
BE,Bloom Energy(BE.US),3.11,"109,100",
GLW,Corning(GLW.US),2.96,"145,895",
TSEM,Tower Semiconductor(TSEM.US),2.85,"118,182",
TER,Teradyne(TER.US),2.81,"58,500",
285A,Kioxia Holdings(285A.JP),2.73,"102,900",
CIEN,Ciena(CIEN.US),2.62,"42,342",
AMD,AMD(AMD.US),2.61,"71,400",
5706,Mitsui Kinzoku(5706.JP),2.55,"92,300",50.80
5801,Furukawa Electric(5801.JP),2.34,"73,200",
2383,台光電(2383.TW),2.24,"144,000",4475.00
3653,健策(3653.TW),2.22,"110,000",5370.00
009150,Samsung Elec Mech(009150.KS),2.15,"34,369",
005930,SAMSUNG ELEC(005930.KS),2.10,"115,810",
MARVELL TECHNOLOGY INC,MARVELL TECHNOLOGY INC,2.04,"103,000",
AEHR,Aehr Test Systems(AEHR.US),2.03,"177,400",
WDC,Western Digital(WDC.US),2.00,"41,462",
6787,Meiko Electronics(6787.JP),1.80,"85,300",
AIXTRON SE,AIXTRON SE,1.78,"278,437",
2368,金像電(2368.TW),1.78,"370,000",1390.00
2345,智邦(2345.TW),1.74,"221,000",2140.00
AVGO,Broadcom(AVGO.US),1.56,"30,960",
CRWV,CoreWeave(CRWV.US),1.55,"109,900",
S.O.I.T.E.C.,S.O.I.T.E.C.,1.34,"89,943",
3017,奇鋐(3017.TW),1.32,"130,000",2945.00
3037,欣興(3037.TW),1.31,"475,000",
ORACLE CORP,ORACLE CORP,1.24,"58,680",
5803,Fujikura(5803.JP),1.08,"243,500",
COHR,Coherent(COHR.US),1.06,"26,174",
000660,SK hynix(000660.KS),1.06,"10,711",
3110,Nittobo(3110.JP),1.03,"53,700",
6274,台燿(6274.TW),0.97,"268,000",1045.00
3533,嘉澤(3533.TW),0.94,"101,000",2520.00
GOOGL,Alphabet - Class A Common Stock(GOOGL.US),0.94,"23,200",
NVDA,NVIDIA(NVDA.US),0.92,"38,250",
6510,精測(6510.TW),0.82,"56,000",3630.00
CROWDSTRIKE HOLDINGS INC - A,CROWDSTRIKE HOLDINGS INC - A,0.81,"15,200",
APP,Applovin(APP.US),0.77,"14,160",
2360,致茂(2360.TW),0.76,"103,000",1920.00
FASTLY INC - CLASS A,FASTLY INC - CLASS A,0.69,"230,200",
NAVITAS SEMICONDUCTOR CORP,NAVITAS SEMICONDUCTOR CORP,0.68,"305,151",
268A,Rigaku Holdings(268A.JP),0.65,"340,900",
ONTO,Onto Innovation(ONTO.US),0.63,"18,000",
5274,信驊(5274.TW),0.59,"10,000",16370.00
PLTR,Palantir Technologies(PLTR.US),0.56,"33,200",
臻鼎-KY,臻鼎-KY,0.54,"435,000",
力旺,力旺,0.54,"36,000",
RKLB,Rocket Lab(RKLB.US),0.53,"52,200",
LS ELECTRIC CO LTD,LS ELECTRIC CO LTD,0.52,"29,671",
2467,志聖(2467.TW),0.51,"249,000",538.00
GLOBALFOUNDRIES INC,GLOBALFOUNDRIES INC,0.51,"68,800",
2454,聯發科(2454.TW),0.42,"50,000",2435.00
