股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),7.79,"1,406,000",2465.00
2383,台光電(2383.TW),7.16,"563,000",5655.00
3017,奇鋐(3017.TW),6.22,"1,009,000",2740.00
2345,智邦(2345.TW),6.04,"977,000",2750.00
6223,旺矽(6223.TW),5.32,"326,000",7255.00
8996,高力(8996.TW),5.19,"1,630,000",1415.00
2059,川湖(2059.TW),5.19,"293,000",7880.00
3037,欣興(3037.TW),4.62,"2,097,000",979.00
3665,貿聯-KY(3665.TW),4.38,"955,000",2040.00
3008,大立光(3008.TW),4.06,"420,000",4295.00
2454,聯發科(2454.TW),3.97,"406,000",4345.00
3443,創意(3443.TW),3.73,"311,000",5330.00
6584,南俊國際(6584.TW),3.73,"2,231,000",743.00
2327,國巨*(2327.TW),3.72,"1,566,000",1055.00
6187,萬潤(6187.TW),2.76,"1,220,000",1005.00
3711,日月光投控(3711.TW),2.66,"1,629,000",727.00
2303,聯電(2303.TW),2.61,"7,000,000",165.50
6515,穎崴(6515.TW),2.51,"120,000",9310.00
3661,世芯-KY(3661.TW),2.37,"215,000",4895.00
8299,群聯(8299.TW),2.24,"445,000",2240.00
2455,全新(2455.TW),2.15,"2,753,000",348.00
8021,尖點(8021.TW),1.84,"1,501,000",544.00
6182,合晶(6182.TW),1.50,"4,500,000",148.50
7751,竑騰(7751.TW),1.18,"372,000",1410.00
3583,辛耘(3583.TW),1.16,"566,000",908.00
3189,景碩(3189.TW),0.82,"440,013",830.00
6139,亞翔(6139.TW),0.53,"250,000",939.00
2337,旺宏(2337.TW),0.44,"1,343,000",145.50
6805,富世達(6805.TW),0.41,"109,000",1670.00
7734,印能科技(7734.TW),0.41,"56,000",3250.00
5289,宜鼎(5289.TW),0.38,"98,000",1715.00
3363,上詮(3363.TW),0.36,"300,000",529.00
3260,威剛(3260.TW),0.33,"358,000",408.00
3264,欣銓(3264.TW),0.04,"72,000",249.00
3491,昇達科(3491.TW),0.00,"1,000",1265.00
