股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),5.70,"1,311,000",2080.00
2383,台光電(2383.TW),4.61,"538,000",4100.00
8996,高力(8996.TW),4.27,"1,689,000",1210.00
6669,緯穎(6669.TW),4.13,"465,000",4250.00
3105,穩懋(3105.TW),4.02,"3,433,000",560.00
3665,貿聯-KY(3665.TW),3.84,"667,000",2755.00
3037,欣興(3037.TW),3.52,"2,310,000",728.00
6510,精測(6510.TW),3.40,"422,000",3850.00
6515,穎崴(6515.TW),3.39,"151,000",10730.00
3017,奇鋐(3017.TW),3.37,"601,000",2680.00
6442,光聖(6442.TW),3.32,"785,000",2020.00
2345,智邦(2345.TW),3.12,"716,000",2080.00
6223,旺矽(6223.TW),2.90,"289,000",4790.00
8299,群聯(8299.TW),2.54,"711,000",1705.00
3533,嘉澤(3533.TW),2.41,"468,000",2460.00
3081,聯亞(3081.TW),2.40,"380,000",3020.00
3163,波若威(3163.TW),2.24,"924,000",1160.00
3653,健策(3653.TW),2.19,"197,000",5310.00
3443,創意(3443.TW),2.13,"260,000",3910.00
6584,南俊國際(6584.TW),2.06,"1,337,000",738.00
2360,致茂(2360.TW),1.98,"487,000",1940.00
7769,鴻勁(7769.TW),1.95,"194,000",4810.00
2059,川湖(2059.TW),1.93,"258,000",3585.00
8046,南電(8046.TW),1.84,"1,108,000",795.00
7751,竑騰(7751.TW),1.78,"388,000",2195.00
2368,金像電(2368.TW),1.77,"669,000",1265.00
2308,台達電(2308.TW),1.48,"357,000",1980.00
5274,信驊(5274.TW),1.47,"45,000",15670.00
4749,新應材(4749.TW),1.46,"701,000",997.00
3661,世芯-KY(3661.TW),1.44,"173,000",3980.00
2408,南亞科(2408.TW),1.43,"3,280,000",208.00
3529,力旺(3529.TW),1.29,"155,000",3980.00
6274,台燿(6274.TW),1.26,"636,000",950.00
8358,金居(8358.TW),1.20,"1,548,000",370.00
6805,富世達(6805.TW),1.19,"298,000",1910.00
6531,愛普*(6531.TW),1.15,"703,000",785.00
3131,弘塑(3131.TW),1.01,"154,000",3150.00
6271,同欣電(6271.TW),0.96,"2,589,000",176.50
4991,環宇-KY(4991.TW),0.92,"692,000",635.00
8021,尖點(8021.TW),0.68,"691,920",471.50
3036,文曄(3036.TW),0.51,"1,177,000",206.00
3189,景碩(3189.TW),0.49,"486,013",479.00
2454,聯發科(2454.TW),0.37,"80,000",2215.00
3324,雙鴻(3324.TW),0.35,"151,000",1105.00
3260,威剛(3260.TW),0.33,"393,000",397.50
5289,宜鼎(5289.TW),0.33,"142,000",1105.00
2337,旺宏(2337.TW),0.33,"1,271,000",126.00
3711,日月光投控(3711.TW),0.31,"320,000",464.50
3491,昇達科(3491.TW),0.31,"97,000",1550.00
2486,一詮(2486.TW),0.26,"567,000",222.00
2344,華邦電(2344.TW),0.16,"893,000",87.80
