股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),7.65,"1,761,000",2310.00
2383,台光電(2383.TW),5.13,"537,000",4960.00
6669,緯穎(6669.TW),4.46,"465,000",4880.00
3037,欣興(3037.TW),3.82,"2,302,000",896.00
8996,高力(8996.TW),3.80,"1,689,000",1075.00
3665,貿聯-KY(3665.TW),3.54,"667,000",2780.00
2345,智邦(2345.TW),3.44,"716,000",2560.00
3105,穩懋(3105.TW),3.32,"3,433,000",500.00
8299,群聯(8299.TW),3.19,"711,000",2390.00
6442,光聖(6442.TW),3.12,"785,000",2095.00
6510,精測(6510.TW),3.10,"422,000",3730.00
6515,穎崴(6515.TW),2.95,"151,000",9860.00
3017,奇鋐(3017.TW),2.83,"601,000",2415.00
6223,旺矽(6223.TW),2.76,"289,000",5030.00
3443,創意(3443.TW),2.49,"260,000",5450.00
3533,嘉澤(3533.TW),2.47,"468,000",2850.00
3661,世芯-KY(3661.TW),2.41,"273,000",4795.00
2360,致茂(2360.TW),2.21,"487,000",2325.00
2059,川湖(2059.TW),2.19,"258,000",4840.00
7769,鴻勁(7769.TW),2.14,"194,000",5835.00
3163,波若威(3163.TW),2.02,"923,000",1085.00
8046,南電(8046.TW),2.01,"1,108,000",947.00
3081,聯亞(3081.TW),1.95,"380,000",2660.00
2368,金像電(2368.TW),1.87,"669,000",1450.00
6584,南俊國際(6584.TW),1.84,"1,337,000",711.00
7751,竑騰(7751.TW),1.79,"388,000",2155.00
2408,南亞科(2408.TW),1.79,"3,280,000",287.00
3653,健策(3653.TW),1.64,"197,000",3875.00
5274,信驊(5274.TW),1.63,"45,000",17890.00
6274,台燿(6274.TW),1.62,"636,000",1445.00
2308,台達電(2308.TW),1.52,"357,000",2280.00
6531,愛普*(6531.TW),1.31,"703,000",925.00
2455,全新(2455.TW),1.30,"1,927,000",342.00
2454,聯發科(2454.TW),1.19,"180,000",3420.00
4991,環宇-KY(4991.TW),0.97,"692,000",690.00
3131,弘塑(3131.TW),0.95,"154,000",3120.00
3036,文曄(3036.TW),0.49,"1,177,000",219.00
3189,景碩(3189.TW),0.45,"486,013",492.50
2337,旺宏(2337.TW),0.42,"1,271,000",164.50
5289,宜鼎(5289.TW),0.40,"142,000",1575.00
3260,威剛(3260.TW),0.35,"393,000",461.50
6271,同欣電(6271.TW),0.34,"970,000",180.00
3711,日月光投控(3711.TW),0.32,"320,000",540.00
3324,雙鴻(3324.TW),0.32,"151,000",1070.00
3491,昇達科(3491.TW),0.30,"97,000",1620.00
2344,華邦電(2344.TW),0.19,"893,000",114.00
3583,辛耘(3583.TW),0.05,"33,000",797.00
