股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),6.95,"949,000",2080.00
2383,台光電(2383.TW),4.37,"340,000",3810.00
8996,高力(8996.TW),3.95,"993,000",1100.00
6442,光聖(6442.TW),3.87,"523,000",2090.00
2345,智邦(2345.TW),3.77,"560,000",1970.00
3037,欣興(3037.TW),3.66,"1,720,000",618.00
6515,穎崴(6515.TW),3.53,"117,000",9065.00
8299,群聯(8299.TW),3.50,"557,000",1630.00
6223,旺矽(6223.TW),3.35,"206,000",4605.00
3665,貿聯-KY(3665.TW),3.31,"405,000",2350.00
3017,奇鋐(3017.TW),3.21,"390,000",2325.00
3163,波若威(3163.TW),3.05,"712,000",1210.00
穩懋,穩懋,2.95,"1,808,000",
3533,嘉澤(3533.TW),2.87,"362,000",2375.00
2360,致茂(2360.TW),2.55,"389,000",2020.00
2059,川湖(2059.TW),2.47,"201,000",3440.00
7769,鴻勁(7769.TW),2.24,"150,000",4260.00
竑騰,竑騰,2.09,"300,000",
8046,南電(8046.TW),2.08,"904,000",656.00
6669,緯穎(6669.TW),2.06,"154,000",3720.00
2408,南亞科(2408.TW),2.01,"2,562,000",211.50
8358,金居(8358.TW),2.00,"1,776,000",333.50
精測,精測,1.93,"161,000",
4749,新應材(4749.TW),1.82,"555,000",911.00
6584,南俊國際(6584.TW),1.59,"637,000",640.00
3653,健策(3653.TW),1.51,"106,000",4155.00
聯亞,聯亞,1.51,"195,000",
5274,信驊(5274.TW),1.44,"31,000",13875.00
6805,富世達(6805.TW),1.42,"231,000",1825.00
3131,弘塑(3131.TW),1.41,"120,000",3220.00
6531,愛普*(6531.TW),1.23,"567,000",591.00
環宇-KY,環宇-KY,1.19,"538,000",
5347,世界(5347.TW),1.07,"2,400,000",127.50
3529,力旺(3529.TW),1.06,"89,000",3370.00
2368,金像電(2368.TW),0.98,"239,000",1165.00
2308,台達電(2308.TW),0.89,"142,000",1785.00
2486,一詮(2486.TW),0.88,"1,296,000",181.00
文曄,文曄,0.81,"998,000",
3443,創意(3443.TW),0.74,"68,000",3070.00
6274,台燿(6274.TW),0.74,"242,000",946.00
8021,尖點(8021.TW),0.73,"583,920",340.00
3661,世芯-KY(3661.TW),0.72,"63,000",3210.00
3189,景碩(3189.TW),0.64,"483,013",383.50
昇達科,昇達科,0.46,"75,000",
5289,宜鼎(5289.TW),0.40,"94,000",1140.00
旺宏,旺宏,0.39,"707,000",
日月光投控,日月光投控,0.38,"249,000",
3324,雙鴻(3324.TW),0.34,"98,000",972.00
3260,威剛(3260.TW),0.33,"243,000",368.50
6781,AES-KY(6781.TW),0.25,"71,000",983.00
2344,華邦電(2344.TW),0.23,"698,000",90.20
