股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),7.97,"1,761,000",2290.00
2383,台光電(2383.TW),5.04,"537,000",4750.00
6669,緯穎(6669.TW),4.78,"465,000",5200.00
3661,世芯-KY(3661.TW),3.80,"393,000",4890.00
3037,欣興(3037.TW),3.72,"2,302,000",818.00
3443,創意(3443.TW),3.70,"360,000",5210.00
3665,貿聯-KY(3665.TW),3.62,"667,000",2750.00
8299,群聯(8299.TW),3.41,"711,000",2430.00
8996,高力(8996.TW),3.39,"1,689,000",1015.00
2345,智邦(2345.TW),3.36,"716,000",2375.00
3105,穩懋(3105.TW),3.34,"3,433,000",492.50
6510,精測(6510.TW),2.98,"422,000",3580.00
6515,穎崴(6515.TW),2.87,"151,000",9630.00
6223,旺矽(6223.TW),2.87,"289,000",5025.00
2059,川湖(2059.TW),2.71,"258,000",5320.00
3533,嘉澤(3533.TW),2.50,"468,000",2700.00
3017,奇鋐(3017.TW),2.42,"501,000",2445.00
7769,鴻勁(7769.TW),2.22,"194,000",5800.00
2360,致茂(2360.TW),2.15,"487,000",2230.00
6442,光聖(6442.TW),2.08,"535,000",1965.00
3081,聯亞(3081.TW),1.97,"380,000",2620.00
8046,南電(8046.TW),1.87,"1,108,000",854.00
3163,波若威(3163.TW),1.84,"923,000",1010.00
2408,南亞科(2408.TW),1.78,"3,280,000",274.00
6584,南俊國際(6584.TW),1.77,"1,337,000",669.00
2368,金像電(2368.TW),1.76,"669,000",1330.00
6274,台燿(6274.TW),1.72,"636,000",1370.00
2308,台達電(2308.TW),1.55,"357,000",2200.00
5274,信驊(5274.TW),1.51,"45,000",16955.00
7751,竑騰(7751.TW),1.49,"388,000",1940.00
3653,健策(3653.TW),1.42,"197,000",3650.00
2454,聯發科(2454.TW),1.29,"180,000",3630.00
2455,全新(2455.TW),1.28,"1,927,000",337.00
6531,愛普*(6531.TW),1.22,"703,000",875.00
3131,弘塑(3131.TW),0.89,"154,000",2940.00
4991,環宇-KY(4991.TW),0.88,"692,000",644.00
3036,文曄(3036.TW),0.56,"1,177,000",240.50
5289,宜鼎(5289.TW),0.45,"142,000",1600.00
3189,景碩(3189.TW),0.44,"486,013",458.00
2337,旺宏(2337.TW),0.38,"1,271,000",153.00
3260,威剛(3260.TW),0.35,"393,000",448.50
3711,日月光投控(3711.TW),0.33,"320,000",516.00
3324,雙鴻(3324.TW),0.32,"151,000",1065.00
3491,昇達科(3491.TW),0.32,"97,000",1655.00
2344,華邦電(2344.TW),0.19,"893,000",107.00
3583,辛耘(3583.TW),0.05,"33,000",788.00
