股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.54,"179,000",2510.00
2327,國巨*(2327.TW),8.20,"405,000",1065.00
4958,臻鼎-KY(4958.TW),7.23,"611,000",622.00
2454,聯發科(2454.TW),6.88,"81,000",4465.00
2383,台光電(2383.TW),5.65,"51,000",5825.00
2308,台達電(2308.TW),4.29,"105,000",2150.00
2472,立隆電(2472.TW),4.02,"537,000",393.50
2344,華邦電(2344.TW),3.78,"895,000",222.00
8046,南電(8046.TW),2.88,"175,000",864.00
2408,南亞科(2408.TW),2.84,"296,000",505.00
6831,邁科(6831.TW),2.75,"177,000",817.00
6510,精測(6510.TW),2.61,"39,000",3525.00
3042,晶技(3042.TW),2.49,"662,000",198.00
3443,創意(3443.TW),2.35,"26,000",4755.00
6223,旺矽(6223.TW),2.32,"19,000",6425.00
3037,欣興(3037.TW),2.31,"121,000",1005.00
6830,汎銓(6830.TW),2.29,"198,000",608.00
3363,上詮(3363.TW),2.02,"149,000",712.00
6531,愛普*(6531.TW),1.99,"94,000",1115.00
2345,智邦(2345.TW),1.88,"38,000",2595.00
8210,勤誠(8210.TW),1.75,"67,000",1370.00
3131,弘塑(3131.TW),1.71,"25,000",3585.00
6213,聯茂(6213.TW),1.62,"277,000",308.00
3661,世芯-KY(3661.TW),1.48,"18,000",4325.00
3653,健策(3653.TW),1.46,"20,000",3840.00
6770,力積電(6770.TW),1.30,"836,000",81.60
6526,達發(6526.TW),1.22,"91,000",705.00
3711,日月光投控(3711.TW),1.15,"90,000",674.00
2360,致茂(2360.TW),1.10,"25,000",2310.00
3081,聯亞(3081.TW),0.95,"21,000",2375.00
6239,力成(6239.TW),0.90,"130,000",366.00
5269,祥碩(5269.TW),0.61,"22,000",1450.00
3017,奇鋐(3017.TW),0.51,"11,000",2420.00
1303,南亞(1303.TW),0.41,"140,000",152.50
2049,上銀(2049.TW),0.38,"58,000",343.50
2368,金像電(2368.TW),0.37,"14,000",1395.00
4583,台灣精銳(4583.TW),0.36,"30,000",630.00
2337,旺宏(2337.TW),0.32,"92,000",185.50
2467,志聖(2467.TW),0.30,"25,000",630.00
3693,營邦(3693.TW),0.29,"30,000",513.00
1802,台玻(1802.TW),0.13,"90,000",76.60
3665,貿聯-KY(3665.TW),0.11,"3,000",1990.00
6805,富世達(6805.TW),0.10,"3,000",1820.00
3533,嘉澤(3533.TW),0.09,"2,000",2315.00
4749,新應材(4749.TW),0.09,"5,000",966.00
2881,富邦金(2881.TW),0.05,"20,000",138.50
2882,國泰金(2882.TW),0.05,"25,000",113.00
2317,鴻海(2317.TW),0.05,"9,000",268.50
2449,京元電子(2449.TW),0.04,"6,000",339.00
2382,廣達(2382.TW),0.04,"6,000",380.00
