股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),9.45,"179,000",2400.00
2454,聯發科(2454.TW),7.22,"81,000",4050.00
2383,台光電(2383.TW),7.12,"51,000",6350.00
4958,臻鼎-KY(4958.TW),6.22,"562,000",503.00
2327,國巨*(2327.TW),6.02,"450,000",608.00
2308,台達電(2308.TW),4.77,"115,000",1885.00
2472,立隆電(2472.TW),3.36,"633,000",241.00
3443,創意(3443.TW),3.35,"26,000",5850.00
6831,邁科(6831.TW),3.07,"203,000",687.00
2344,華邦電(2344.TW),3.03,"758,000",181.50
3037,欣興(3037.TW),2.98,"121,000",1120.00
8046,南電(8046.TW),2.71,"95,000",1295.00
6223,旺矽(6223.TW),2.42,"19,000",5800.00
3653,健策(3653.TW),2.35,"20,000",5340.00
6278,台表科(6278.TW),2.34,"608,000",175.00
小型臺指期貨,小型臺指期貨,2.28,N/A,
2408,南亞科(2408.TW),2.28,"198,000",524.00
6239,力成(6239.TW),2.02,"331,000",278.00
3189,景碩(3189.TW),1.67,"84,000",905.00
3661,世芯-KY(3661.TW),1.61,"18,000",4060.00
3042,晶技(3042.TW),1.60,"371,000",195.50
6415,矽力*-KY(6415.TW),1.56,"156,000",453.50
1303,南亞(1303.TW),1.50,"341,000",200.50
3363,上詮(3363.TW),1.41,"103,000",624.00
2345,智邦(2345.TW),1.36,"27,000",2290.00
8021,尖點(8021.TW),1.36,"144,000",428.00
2360,致茂(2360.TW),1.30,"25,000",2360.00
6770,力積電(6770.TW),1.23,"747,000",74.60
3693,營邦(3693.TW),1.09,"94,000",525.00
8210,勤誠(8210.TW),1.00,"45,000",1010.00
6531,愛普*(6531.TW),0.98,"51,000",873.00
6274,台燿(6274.TW),0.84,"24,000",1600.00
3017,奇鋐(3017.TW),0.76,"11,000",3150.00
8996,高力(8996.TW),0.75,"28,000",1215.00
5269,祥碩(5269.TW),0.67,"22,000",1385.00
3711,日月光投控(3711.TW),0.47,"35,000",615.00
6182,合晶(6182.TW),0.42,"157,000",122.50
4583,台灣精銳(4583.TW),0.33,"30,000",495.50
2467,志聖(2467.TW),0.32,"25,000",588.00
2368,金像電(2368.TW),0.31,"14,000",1010.00
3131,弘塑(3131.TW),0.28,"5,000",2500.00
6526,達發(6526.TW),0.16,"12,000",605.00
3665,貿聯-KY(3665.TW),0.14,"3,000",2135.00
1802,台玻(1802.TW),0.12,"90,000",58.80
4749,新應材(4749.TW),0.09,"5,086",786.00
3533,嘉澤(3533.TW),0.07,"2,000",1700.00
6213,聯茂(6213.TW),0.06,"6,000",481.00
2317,鴻海(2317.TW),0.05,"9,000",255.00
2881,富邦金(2881.TW),0.05,"20,000",125.50
2882,國泰金(2882.TW),0.05,"25,000",98.10
2382,廣達(2382.TW),0.04,"6,000",333.50
2449,京元電子(2449.TW),0.03,"6,300",248.50
