股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),8.51,"179,000",2400.00
2327,國巨*(2327.TW),7.62,"405,000",950.00
4958,臻鼎-KY(4958.TW),7.55,"611,000",624.00
2454,聯發科(2454.TW),7.31,"81,000",4560.00
2383,台光電(2383.TW),5.17,"51,000",5120.00
2308,台達電(2308.TW),4.64,"105,000",2230.00
2472,立隆電(2472.TW),3.69,"537,000",347.50
2344,華邦電(2344.TW),3.49,"895,000",197.00
8046,南電(8046.TW),3.13,"175,000",902.00
3042,晶技(3042.TW),3.00,"662,000",229.00
6510,精測(6510.TW),2.70,"39,000",3500.00
3443,創意(3443.TW),2.53,"26,000",4920.00
2408,南亞科(2408.TW),2.49,"296,000",425.00
6831,邁科(6831.TW),2.47,"177,000",705.00
6223,旺矽(6223.TW),2.42,"19,000",6445.00
3037,欣興(3037.TW),2.35,"121,000",981.00
3363,上詮(3363.TW),2.09,"149,000",707.00
6830,汎銓(6830.TW),1.96,"198,000",500.00
2345,智邦(2345.TW),1.90,"38,000",2520.00
8210,勤誠(8210.TW),1.79,"67,000",1350.00
6531,愛普*(6531.TW),1.72,"94,000",924.00
3131,弘塑(3131.TW),1.64,"25,000",3315.00
3661,世芯-KY(3661.TW),1.54,"18,000",4315.00
3653,健策(3653.TW),1.50,"20,000",3785.00
6213,聯茂(6213.TW),1.42,"277,000",258.00
6526,達發(6526.TW),1.19,"91,000",660.00
6770,力積電(6770.TW),1.18,"836,000",71.00
2360,致茂(2360.TW),1.15,"25,000",2325.00
3711,日月光投控(3711.TW),1.05,"90,000",592.00
3081,聯亞(3081.TW),0.95,"21,000",2280.00
6643,M31(6643.TW),0.90,"94,000",483.50
5269,祥碩(5269.TW),0.60,"22,000",1380.00
3017,奇鋐(3017.TW),0.52,"11,000",2370.00
2368,金像電(2368.TW),0.37,"14,000",1345.00
2049,上銀(2049.TW),0.37,"58,000",324.50
4583,台灣精銳(4583.TW),0.37,"30,000",621.00
1303,南亞(1303.TW),0.32,"140,000",115.00
2337,旺宏(2337.TW),0.30,"92,000",166.50
3693,營邦(3693.TW),0.30,"30,000",499.00
2467,志聖(2467.TW),0.28,"25,000",564.00
4551,智伸科(4551.TW),0.21,"59,000",183.50
3665,貿聯-KY(3665.TW),0.13,"3,000",2120.00
1802,台玻(1802.TW),0.12,"90,000",68.20
6805,富世達(6805.TW),0.10,"3,000",1725.00
4749,新應材(4749.TW),0.09,"5,000",937.00
3533,嘉澤(3533.TW),0.09,"2,000",2295.00
2881,富邦金(2881.TW),0.05,"20,000",132.00
2882,國泰金(2882.TW),0.05,"25,000",109.50
2317,鴻海(2317.TW),0.05,"9,000",269.00
2382,廣達(2382.TW),0.04,"6,000",362.50
2449,京元電子(2449.TW),0.03,"6,000",278.00
