股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),9.73,"179,000",2380.00
2454,聯發科(2454.TW),7.33,"81,000",3960.00
2383,台光電(2383.TW),6.16,"51,000",5290.00
4958,臻鼎-KY(4958.TW),6.04,"562,000",470.50
2327,國巨*(2327.TW),5.89,"450,000",573.00
2308,台達電(2308.TW),4.77,"115,000",1815.00
2344,華邦電(2344.TW),3.67,"895,000",179.50
2472,立隆電(2472.TW),3.48,"633,000",240.50
2408,南亞科(2408.TW),3.40,"296,000",502.00
8046,南電(8046.TW),2.94,"114,000",1130.00
6831,邁科(6831.TW),2.87,"203,000",619.00
3037,欣興(3037.TW),2.74,"121,000",992.00
6223,旺矽(6223.TW),2.70,"19,000",6225.00
3443,創意(3443.TW),2.69,"26,000",4530.00
6239,力成(6239.TW),2.18,"331,000",288.50
6278,台表科(6278.TW),2.15,"548,000",171.50
6531,愛普*(6531.TW),1.98,"94,000",923.00
3653,健策(3653.TW),1.89,"20,000",4135.00
6415,矽力*-KY(6415.TW),1.66,"156,000",465.00
3189,景碩(3189.TW),1.60,"84,000",836.00
3661,世芯-KY(3661.TW),1.56,"18,000",3800.00
3042,晶技(3042.TW),1.53,"371,000",180.50
6770,力積電(6770.TW),1.48,"958,000",67.60
1303,南亞(1303.TW),1.44,"341,000",185.00
8021,尖點(8021.TW),1.43,"144,000",434.50
2345,智邦(2345.TW),1.34,"27,000",2165.00
3363,上詮(3363.TW),1.32,"90,000",640.00
2360,致茂(2360.TW),1.16,"25,000",2030.00
8210,勤誠(8210.TW),1.11,"45,000",1075.00
3693,營邦(3693.TW),1.08,"94,000",500.00
3711,日月光投控(3711.TW),0.95,"66,000",630.00
6274,台燿(6274.TW),0.80,"24,000",1460.00
5269,祥碩(5269.TW),0.70,"22,000",1400.00
3017,奇鋐(3017.TW),0.70,"11,000",2765.00
3131,弘塑(3131.TW),0.62,"11,000",2470.00
8996,高力(8996.TW),0.37,"15,000",1075.00
4583,台灣精銳(4583.TW),0.34,"30,000",501.00
6182,合晶(6182.TW),0.33,"157,000",93.00
2467,志聖(2467.TW),0.31,"25,000",550.00
2368,金像電(2368.TW),0.30,"14,000",926.00
6526,達發(6526.TW),0.17,"12,000",627.00
3665,貿聯-KY(3665.TW),0.15,"3,000",2190.00
1802,台玻(1802.TW),0.11,"90,000",54.70
3533,嘉澤(3533.TW),0.09,"2,000",1960.00
4749,新應材(4749.TW),0.09,"5,086",786.00
6213,聯茂(6213.TW),0.06,"6,000",427.50
2881,富邦金(2881.TW),0.06,"20,000",128.50
2882,國泰金(2882.TW),0.06,"25,000",101.00
2317,鴻海(2317.TW),0.05,"9,000",264.50
2382,廣達(2382.TW),0.04,"6,000",313.50
2449,京元電子(2449.TW),0.04,"6,300",248.50
