股票代號,個股名稱,投資比例(%),持有股數,Price
2330,台積電(2330.TW),10.10,"179,000",2350.00
2454,聯發科(2454.TW),7.16,"81,000",3680.00
4958,臻鼎-KY(4958.TW),6.90,"611,000",470.50
2327,國巨*(2327.TW),6.56,"437,000",625.00
2383,台光電(2383.TW),5.90,"51,000",4815.00
2308,台達電(2308.TW),4.43,"105,000",1755.00
2472,立隆電(2472.TW),3.76,"601,000",260.50
8046,南電(8046.TW),3.51,"136,000",1075.00
2344,華邦電(2344.TW),3.44,"895,000",160.00
2408,南亞科(2408.TW),3.10,"296,000",436.00
6831,邁科(6831.TW),2.68,"177,000",630.00
6223,旺矽(6223.TW),2.61,"19,000",5720.00
3443,創意(3443.TW),2.53,"26,000",4050.00
3037,欣興(3037.TW),2.47,"121,000",848.00
6213,聯茂(6213.TW),2.04,"277,000",307.00
3042,晶技(3042.TW),1.85,"486,000",158.50
6531,愛普*(6531.TW),1.75,"94,000",773.00
3653,健策(3653.TW),1.69,"20,000",3525.00
3131,弘塑(3131.TW),1.67,"25,000",2780.00
3661,世芯-KY(3661.TW),1.50,"18,000",3460.00
2345,智邦(2345.TW),1.45,"27,000",2240.00
3189,景碩(3189.TW),1.43,"84,000",710.00
8021,尖點(8021.TW),1.35,"144,000",390.50
6239,力成(6239.TW),1.33,"199,000",279.00
3711,日月光投控(3711.TW),1.31,"90,000",608.00
2360,致茂(2360.TW),1.26,"25,000",2100.00
6526,達發(6526.TW),1.26,"91,000",576.00
1303,南亞(1303.TW),1.24,"297,000",174.00
8210,勤誠(8210.TW),1.21,"45,000",1120.00
6182,合晶(6182.TW),1.05,"378,000",116.00
6415,矽力*-KY(6415.TW),0.94,"87,000",449.00
6770,力積電(6770.TW),0.94,"634,000",61.90
3026,禾伸堂(3026.TW),0.83,"59,000",585.00
5269,祥碩(5269.TW),0.73,"22,000",1385.00
3017,奇鋐(3017.TW),0.63,"11,000",2400.00
2049,上銀(2049.TW),0.45,"58,000",323.00
4583,台灣精銳(4583.TW),0.42,"30,000",579.00
2467,志聖(2467.TW),0.32,"25,000",532.00
2368,金像電(2368.TW),0.30,"14,000",895.00
6510,精測(6510.TW),0.26,"4,000",2660.00
6274,台燿(6274.TW),0.18,"6,000",1255.00
3665,貿聯-KY(3665.TW),0.16,"3,000",2150.00
1802,台玻(1802.TW),0.11,"90,000",52.50
3363,上詮(3363.TW),0.10,"7,000",598.00
3533,嘉澤(3533.TW),0.09,"2,000",1955.00
4749,新應材(4749.TW),0.09,"5,086",773.00
2317,鴻海(2317.TW),0.06,"9,000",253.00
2881,富邦金(2881.TW),0.06,"20,000",130.00
2882,國泰金(2882.TW),0.06,"25,000",98.50
2382,廣達(2382.TW),0.05,"6,000",322.00
2449,京元電子(2449.TW),0.04,"6,000",276.00
